Time;Open;High;Low;Close;ATR;VolumeTick;RSI 14;EMA 50;EMA 200;VWAP Mensile;Delta CloseVWAP;
14/11/2021;16227,6;16281,5;16089,8;16179,1;199,33;168404;64,05;15528,64;14396,56;16149,97;29,13;
15/11/2021;16193,9;16328,3;16149,8;16313,3;197,1;175490;67,1;15559,42;14415,64;16162,35;150,95;
16/11/2021;16294,4;16400,6;16272,4;16346,4;193,04;174640;67,82;15590,28;14434,85;16175,26;171,14;
17/11/2021;16355,9;16493,2;16307,1;16451,2;188,51;185016;70,07;15624,04;14454,91;16194,35;256,85;
18/11/2021;16565,8;16629,8;16510,8;16583,1;190,94;234664;72,65;15661,65;14476,09;16225,7;357,4;
21/11/2021;16618,2;16768,3;16456,3;16568,6;204,07;207202;71,92;15697,22;14496,91;16248,5;320,1;
22/11/2021;16341,5;16418,8;16120,3;16247,1;221,13;261352;57,91;15718,78;14514,32;16248,39;-1,29;
23/11/2021;16345,7;16356;16103,6;16327,5;221,62;248144;60,01;15742,65;14532,36;16253,8;73,7;
24/11/2021;16424;16437;16372,2;16408,3;218,18;73228;62,06;15768,76;14551,03;16256,86;151,44;
25/11/2021;16252;16309;15991,4;16043,8;240,47;263968;49,7;15779,54;14565,88;16242,67;-198,87;
28/11/2021;16249,4;16421,8;16166,9;16406,2;250,86;251038;58,54;15804,12;14584,19;16252,41;153,79;
29/11/2021;16326,8;16458,9;16069,9;16150,7;254,1;286618;51,65;15817,71;14599,78;16245,94;-95,24;
30/11/2021;16380,7;16430,3;16114,2;16136,4;263,14;248197;51,28;15830,21;14615,07;16240,21;-103,81;
01/12/2021;15978,3;16061,1;15763,2;15993,9;275,61;305848;47,68;15836,63;14628,79;16225,31;-231,41;
02/12/2021;15988,5;16120;15548,8;15573,8;302,71;280106;38,98;15826,32;14638,19;16191,1;-617,3;
05/12/2021;15748,3;15896,6;15559,7;15839,4;314,03;270116;45,72;15826,83;14650,15;16174,16;-334,76;
06/12/2021;15963,1;16346;15953,5;16299;341,06;211218;54,99;15845,35;14666,55;16178,69;120,31;
07/12/2021;16392,6;16436,2;16254,8;16367,7;340,72;228092;56,2;15865,83;14683,48;16185,82;181,88;
08/12/2021;16377,9;16415,8;16193,7;16206,6;343,83;204530;52,64;15879,2;14698,64;16186,5;20,1;
09/12/2021;16165,5;16326,6;16134,9;16237,9;335,24;198220;53,26;15893,26;14713,95;16188,08;49,82;
12/12/2021;16382,1;16410,5;16113,3;16193,2;324,44;200288;52,21;15905,02;14728,67;16188,24;4,96;
13/12/2021;16095,6;16131,8;15735,1;15852,3;339,14;246196;44,94;15902,96;14739,85;16176,24;-323,94;
14/12/2021;15920,9;16042,5;15744,7;15995,6;352,59;227950;48,2;15906,59;14752,35;16170,46;-174,86;
15/12/2021;16380,6;16458,1;15797,2;15839,6;370,01;250272;45,07;15903,96;14763,16;16159,22;-319,62;
16/12/2021;15823,3;15961,3;15656,1;15873,1;364,81;276670;45,88;15902,75;14774,21;16148,87;-275,77;
19/12/2021;15606,6;15664,8;15500,3;15603,3;363,66;276904;40,66;15891,01;14782,46;16129,81;-526,51;
20/12/2021;15826,8;15979,7;15612,3;15978,8;367,96;226580;49,31;15894,45;14794,36;16125,62;-146,82;
21/12/2021;15962,4;16149,6;15888,9;16124,3;359,93;203788;52,22;15903,47;14807,6;16125,58;-1,28;
22/12/2021;16163,8;16345,6;16161,9;16343,3;334,94;140886;56,28;15920,71;14822,88;16129,19;214,11;
26/12/2021;16334;16560,6;16309,6;16544,7;328,8;159614;59,67;15945,18;14840,01;16136,86;407,84;
27/12/2021;16564,6;16660,1;16457,4;16497,1;307,09;184494;58,52;15966,83;14856,5;16144,37;352,73;
28/12/2021;16546,8;16567,2;16391,9;16501,8;306,66;174906;58,6;15987,81;14872,87;16151,31;350,49;
29/12/2021;16486,7;16569,6;16452;16527,3;299,19;150190;59,1;16008,96;14889,33;16157,47;369,83;
30/12/2021;16413,8;16468,6;16352,6;16368,3;297,98;152606;54,73;16023,06;14904,05;16160,92;207,38;
02/01/2022;16399,8;16504,7;16294,8;16483,9;291,74;186776;57,2;16041,13;14919,77;16431,92;51,98;
03/01/2022;16532,6;16567,9;16148,2;16231,3;289;213892;50,68;16048,59;14932,82;16354,36;-123,06;
04/01/2022;16215,9;16266,1;15887,4;15905,6;294,78;231272;43,76;16042,98;14942,5;16222,07;-316,47;
05/01/2022;15778,1;15901,7;15606,8;15822,5;268,91;334932;42,17;16034,33;14951,25;16102,53;-280,03;
06/01/2022;15777,7;15834,6;15523;15648,7;269,37;258810;39;16019,21;14958,19;16017,31;-368,61;
09/01/2022;15653,2;15679,9;15161,6;15470,9;279,76;286050;36,01;15997,71;14963,29;15923,4;-452,5;
10/01/2022;15602,9;15846,3;15487,3;15818,3;279,69;261312;44,9;15990,67;14971,8;15909,14;-90,84;
11/01/2022;15869,8;16018,8;15771,9;15909,7;278,71;257056;46,98;15987,5;14981,13;15909,2;0,5;
12/01/2022;15834,1;15988,3;15606,6;15636,8;290,16;277204;41,88;15973,74;14987,66;15878,51;-241,71;
13/01/2022;15534,3;15611,6;15323,8;15511,3;294,59;296224;39,75;15955,61;14992,87;15839,04;-327,74;
16/01/2022;15562;15646,1;15543;15569,4;289,74;111927;41,24;15940,46;14998,6;15828,52;-259,12;
17/01/2022;15460,9;15469;15238,6;15321,7;300,85;296634;37,02;15916,2;15001,82;15781,01;-459,31;
18/01/2022;15103;15383,1;15068,3;15201,3;314,94;286582;35,14;15888,16;15003,8;15732,87;-531,57;
19/01/2022;15067;15350,7;15057,3;15096,3;323,41;321862;33,54;15857,11;15004,72;15678,57;-582,27;
20/01/2022;14710,1;14869,8;14517,9;14518,7;349,74;318550;26,42;15804,62;14999,89;15588,27;-1069,57;
23/01/2022;14546,5;14585,4;13719,6;14179,4;381,6;349086;23,29;15740,89;14991,72;15477,52;-1298,12;
24/01/2022;14320;14414,9;14032,1;14407,6;381,89;318100;29,35;15688,6;14985,91;15406;-998,4;
25/01/2022;14230,4;14654,9;14166,8;14278,4;395,41;305040;28;15633,3;14978,87;15338,08;-1059,68;
26/01/2022;14003,4;14424,3;13860,8;14025,4;413,41;430680;25,53;15570,25;14969,38;15235,19;-1209,79;
27/01/2022;14151,9;14323,7;13843,3;14224,8;410,7;353614;30,72;15517,48;14961,98;15174,1;-949,3;
30/01/2022;14475,4;14843,1;14412,8;14829,7;428,05;288040;43,58;15490,51;14960,66;15157,93;-328,23;
31/01/2022;14895,5;14981,8;14747,2;14884,7;427,17;263035;44,59;15466,75;14959,9;14884,7;0;
01/02/2022;15182,5;15276,9;14957,6;15114,1;427,92;264658;48,7;15452,92;14961,44;14999,75;114,35;
02/02/2022;14783,9;14884,4;14583,9;14609,8;443,44;322952;41,42;15419,86;14957,94;14851,71;-241,91;
03/02/2022;14822,6;14838,5;14377;14771,8;466,77;328170;44,3;15394,45;14956,09;14829,46;-57,66;
06/02/2022;14725,6;14820,7;14569,9;14691,8;461,06;289102;43,17;15366,89;14953,46;14802,35;-110,55;
07/02/2022;14585;14771,1;14482,6;14657,6;459,18;275766;42,67;15339,08;14950,51;14779,46;-121,86;
08/02/2022;14813,9;15035,7;14769,6;15001,8;465,23;221416;49,07;15325,85;14951,02;14804,51;197,29;
09/02/2022;15005,4;15062,4;14720,4;14734,3;448,34;307118;44,88;15302,65;14948,87;14795,02;-60,72;
10/02/2022;14583,3;14778,4;14221,8;14275,3;426,26;294924;38,76;15262,36;14942,17;14735,31;-460,01;
13/02/2022;14270,1;14404,4;14040,3;14244;424,92;351690;38,38;15222,43;14935,22;14676,11;-432,11;
14/02/2022;14281,3;14583,6;14249,6;14570,5;414,31;296006;44,55;15196,86;14931,59;14666,39;-95,89;
15/02/2022;14584,4;14674,3;14388,1;14596,4;394,51;286784;45,02;15173,31;14928,25;14660,66;-64,26;
16/02/2022;14581,5;14604,5;14245,8;14246,1;385,81;353912;40,07;15136,95;14921,47;14622,6;-376,5;
17/02/2022;14249,4;14296,4;13914,9;14113,3;368,9;292348;38,35;15096,81;14913,43;14586,71;-473,41;
20/02/2022;14129;14164,7;13725,3;13743,4;383,53;188380;33,96;15043,73;14901,78;14550,07;-806,67;
21/02/2022;13694,2;14116,3;13622;13928,4;390,82;335450;37,79;15000;14892,1;14505,43;-577,03;
22/02/2022;13943,4;14073,8;13577,6;13597,2;388,39;288854;33,99;14944,98;14879,21;14452,55;-855,35;
23/02/2022;13439,3;13807,4;13033,1;13778,1;410,74;504842;37,68;14899,22;14868,26;14390,25;-612,15;
24/02/2022;13860,3;14183,6;13765,8;14112,6;422,66;349206;43,91;14868,38;14860,74;14373,57;-260,97;
27/02/2022;13872,8;14297,7;13857,8;14088,7;433,48;310874;43,58;14837,8;14853,06;14359,12;-270,42;
28/02/2022;14255,9;14332,6;13970,8;14004,3;432,31;315570;42,35;14805,11;14844,61;14004,3;0;
01/03/2022;14011,8;14287,9;13916,5;14243,7;434,41;308061;46,93;14783,1;14838,63;14122,56;121,14;
02/03/2022;14188,8;14394,9;14036,3;14062,6;420,27;316472;44,07;14754,84;14830,91;14102,37;-39,77;
03/03/2022;13960,6;14063;13736,2;13748,7;417,61;298352;39,59;14715,39;14820,14;14017,17;-268,47;
06/03/2022;13624,4;13881;13410,1;13419,6;426,99;347654;35,5;14664,57;14806,21;13886,19;-466,59;
07/03/2022;13155,8;13666,5;13111,2;13428,3;446,21;355020;35,69;14616,09;14792,5;13802,45;-374,15;
08/03/2022;13334,7;13750,2;13299,1;13724,3;452,81;336666;41,92;14581,12;14781,87;13790,9;-66,6;
09/03/2022;13725,7;13764,7;13402,2;13623,3;451,45;381862;40,48;14543,56;14770,34;13766,83;-143,53;
10/03/2022;13594;13863,9;13404,9;13423,2;452,85;272714;37,71;14499,62;14756,93;13734,88;-311,68;
13/03/2022;13371,2;13444,2;13019,6;13045,5;447,87;274890;33,11;14442,6;14739,9;13675,79;-630,29;
14/03/2022;13064,9;13488,3;12945,9;13455,6;451,17;304784;41,46;14403,89;14727,13;13656,68;-201,08;
15/03/2022;13596,9;13955,6;13466,1;13954,5;431,58;309206;49,69;14386,27;14719,44;13680,78;273,72;
16/03/2022;13920,3;14116,2;13821,9;14112,6;422,76;354334;51,99;14375,54;14713,4;13717,42;395,18;
17/03/2022;14022,3;14432,2;13981;14427,6;423,56;278590;56,28;14377,58;14710,56;13761,84;665,76;
20/03/2022;14358;14473,4;14191,3;14375,4;417,87;272182;55,4;14377,49;14707,22;13797,18;578,22;
21/03/2022;14335,1;14692,1;14327,9;14655,1;417,36;262946;59,11;14388,38;14706,7;13842,39;812,71;
22/03/2022;14663,1;14685;14446,3;14450;408,79;267228;55,47;14390,8;14704,15;13873,28;576,72;
23/03/2022;14481,6;14772,4;14436,9;14772,4;409,41;319938;59,67;14405,76;14704,83;13924,86;847,54;
24/03/2022;14794,1;14843,4;14574,3;14758,9;395;265156;59,42;14419,61;14705,37;13962,72;796,18;
27/03/2022;14683,2;14986,8;14677,1;14984,2;377,46;276724;62,29;14441,75;14708,14;14008,92;975,28;
28/03/2022;15027,6;15265,6;14988;15237,7;365,34;283992;65,27;14472,96;14713,41;14063,43;1174,27;
29/03/2022;15212,5;15230,8;15009,1;15069,3;355,77;267762;61,78;14496,35;14716,95;14103,81;965,49;
30/03/2022;15139,9;15176,4;14852,6;14863,1;346,11;310678;57,71;14510,73;14718,4;14137,6;725,5;
31/03/2022;14938,1;14955;14722,2;14856,4;332,41;267930;57,57;14524,29;14719,78;14856,4;0;
03/04/2022;14880,1;15161,6;14821,1;15161,3;317,99;242516;61,87;14549,27;14724,17;15001,26;160,04;
04/04/2022;15144,7;15189,6;14776,3;14824,8;311,8;265172;55,22;14560,07;14725,17;14940,93;-116,13;
05/04/2022;14832;14834,9;14389,5;14495,4;322,59;308912;49,6;14557,54;14722,89;14814,03;-318,63;
06/04/2022;14479,3;14628,1;14317,1;14528,3;312,58;355384;50,15;14556,39;14720,95;14743,51;-215,21;
07/04/2022;14596,5;14635,8;14306,8;14333;315,93;282513;46,9;14547,63;14717,09;14676,18;-343,18;
10/04/2022;14232,8;14302,8;13980,4;13998,2;315,1;297939;41,89;14526,08;14709,94;14576,2;-578;
11/04/2022;13972,6;14278,9;13876,9;13940,3;326,76;309448;41,08;14503,11;14702,28;14491,74;-551,44;
12/04/2022;14049,2;14261,6;13916,6;14218,6;327,44;293256;46,48;14491,95;14697,47;14461,2;-242,6;
13/04/2022;14237,7;14290,8;13885,9;13892,8;337,14;332850;41,66;14468,46;14689,46;14397,2;-504,4;
17/04/2022;13847,2;14001,7;13785,9;13911,3;330,44;185842;42,03;14446,61;14681,72;14368,45;-457,15;
18/04/2022;13983,2;14238,2;13828,1;14218,4;339,63;289132;47,89;14437,66;14677,11;14355,81;-137,41;
19/04/2022;14092,4;14295,2;13957;14002,5;347,46;293948;44,49;14420,59;14670,39;14327,93;-325,43;
20/04/2022;14110,8;14280,4;13679,3;13733,5;367,26;346125;40,61;14393,65;14661,07;14277,39;-543,89;
21/04/2022;13732,4;13775,9;13338;13354,8;381,91;311469;35,87;14352,91;14648,07;14211,82;-857,02;
24/04/2022;13214,2;13539,7;13180,9;13536,5;383,22;339922;39,52;14320,89;14637,01;14163,21;-626,71;
25/04/2022;13511,4;13526,1;13014,2;13017,1;391,01;304808;33,63;14269,77;14620,89;14093,72;-1076,62;
26/04/2022;13090,8;13256,4;12932,7;12998,7;382,31;343075;33,44;14219,92;14604,75;14023,76;-1025,06;
27/04/2022;13153,3;13541,4;13036,7;13457,9;398,86;378726;42,22;14190,04;14593,34;13986,48;-528,58;
28/04/2022;13367,1;13432,5;12834,9;12859,9;419,86;324151;35,63;14137,87;14576,09;13926,35;-1066,45;
01/05/2022;12962,1;13083,7;12711,7;13070,6;421,25;324612;39,23;14096,02;14561,11;12965,32;105,28;
02/05/2022;13082,8;13184,8;12970,8;13082,9;407,82;314668;39,44;14056,29;14546,4;13003,73;79,17;
03/05/2022;13126,6;13556,2;12884,9;13534,9;431,13;283044;46,81;14035,84;14536,34;13124,34;410,56;
04/05/2022;13519;13547,1;12709,1;12870,1;462,06;362516;39,25;13990,13;14519,76;13067,06;-196,96;
05/05/2022;12826,9;12930,3;12520,7;12694,5;475,91;358458;37,52;13939,32;14501,6;12999,18;-304,68;
08/05/2022;12590;12624,5;12136,6;12190,3;486,46;343372;33,03;13870,73;14478,6;12878,99;-688,69;
09/05/2022;12398,9;12545,9;12167,9;12345,2;489,31;327997;35,58;13810,91;14457,37;12812,64;-467,44;
10/05/2022;12428,5;12549,5;11937,9;11972,3;490,06;328844;32,38;13738,8;14432,65;12719,52;-747,22;
11/05/2022;12050;12126,2;11690,3;11953,8;489,91;415126;32,23;13668,8;14407,98;12625,56;-671,76;
12/05/2022;12113,8;12430,6;12065,8;12386,2;498,34;294160;39,5;13618,5;14387,86;12606,41;-220,21;
15/05/2022;12277,9;12410,5;12188,6;12247,7;476,89;302776;38,09;13564,75;14366,57;12579,12;-331,42;
16/05/2022;12344;12575,4;12323,8;12562,4;477,17;294742;43,07;13525,44;14348,62;12577,96;-15,56;
17/05/2022;12506,4;12519,7;11888,7;11938,4;486,53;287134;36,76;13463,2;14324,63;12537,71;-599,31;
18/05/2022;11844,6;12073,8;11701,2;11877;468,64;410024;36,2;13401;14300,28;12483,22;-606,22;
19/05/2022;11975,3;12093,3;11489,9;11842,3;485,17;303036;35,87;13339,87;14275,82;12446,39;-604,09;
22/05/2022;12031,6;12051,8;11782,9;12033,1;489,09;312881;39,18;13288,63;14253,51;12423,25;-390,15;
23/05/2022;11777,3;11873,5;11574,4;11770,4;473,91;304153;36,39;13229,09;14228,8;12389,55;-619,15;
24/05/2022;11876,5;12027,7;11670,3;11937,2;439,58;311996;39,35;13178,43;14206;12366,8;-429,6;
25/05/2022;11907,4;12339,4;11842,4;12279,4;445,82;349876;44,99;13143,17;14186,83;12362,13;-82,73;
26/05/2022;12264,4;12677,1;12232,3;12675,6;437,74;267814;50,72;13124,83;14171,79;12374,44;301,16;
29/05/2022;12847,4;12879,1;12735,3;12811,4;425,28;122799;52,54;13112,54;14158,25;12382,17;429,23;
30/05/2022;12691,5;12768,5;12478,6;12649,5;405,36;306872;50,16;13094,38;14143,24;12393,48;256,02;
31/05/2022;12659,9;12822,1;12454,9;12543,7;400,46;285874;48,61;13072,79;14127,33;12543,7;0;
01/06/2022;12552,2;12897,3;12441,1;12891,1;398,99;324370;53,67;13065,66;14115,02;12728,36;162,74;
02/06/2022;12883,4;12884,1;12501,6;12546,3;410,96;282950;48,56;13045,3;14099,42;12670,68;-124,38;
05/06/2022;12659,3;12808,1;12530,6;12603,4;407,37;259502;49,42;13027,97;14084,53;12655,54;-52,14;
06/06/2022;12498,2;12736,4;12409,9;12706,5;382,57;262530;51,01;13015,36;14070,82;12664,99;41,51;
07/06/2022;12668,3;12779,5;12576,2;12612,9;370,48;267184;49,49;12999,58;14056,31;12656,72;-43,82;
08/06/2022;12572,9;12721,8;12270,1;12270,1;359,64;334762;44,27;12970,97;14038,54;12592,56;-322,46;
09/06/2022;12320,7;12332,8;11822,8;11839,3;376,86;260350;38,75;12926,59;14016,65;12506,45;-667,15;
12/06/2022;11565,7;11613,4;11255,1;11298,4;385,83;291542;33,16;12862,74;13989,61;12369,36;-1070,96;
13/06/2022;11480,5;11488,6;11204,7;11315,2;380,58;299790;33,48;12802,05;13963;12259,2;-944;
14/06/2022;11381,1;11759,7;11338,4;11591,3;376,83;296624;38,69;12754,57;13939,4;12196,61;-605,31;
15/06/2022;11673,1;11689,5;11036,8;11128,6;391,68;392120;33,9;12690,81;13911,43;12078,9;-950,3;
16/06/2022;11190,6;11360,3;11085,9;11261,9;396,74;310256;36,34;12634,77;13885,07;12013,36;-751,46;
19/06/2022;11336,3;11394,9;11295;11388,4;382,47;126006;38,67;12585,9;13860,22;11993,65;-605,25;
20/06/2022;11415,3;11640,8;11404,9;11540,9;374,27;255954;41,44;12544,92;13837,15;11966,38;-425,48;
21/06/2022;11394,1;11709,2;11283,1;11530,9;372,12;284026;41,31;12505,15;13814,2;11939,1;-408,2;
22/06/2022;11471,3;11731,4;11449,9;11700,7;364,41;366434;44,53;12473,6;13793,17;11921,27;-220,57;
23/06/2022;11790,6;12109,2;11770,4;12108,2;373,76;240114;51,43;12459,27;13776,4;11930;178,2;
26/06/2022;12102,4;12227,3;11961,3;12008,6;369,44;268763;49,8;12441,6;13758,81;11933,91;74,69;
27/06/2022;12069,8;12140,3;11633,9;11643,4;391,09;267292;44,26;12410,3;13737,76;11920,23;-276,83;
28/06/2022;11603;11714,9;11530;11654,1;372,04;282976;44,46;12380,64;13717,03;11907,59;-253,49;
29/06/2022;11607,5;11655,9;11317,4;11506,7;359,79;359190;42,26;12346,37;13695,04;11884,8;-378,1;
30/06/2022;11400,9;11599,2;11361;11588,9;335,07;292054;43,92;12316,67;13674,08;11588,9;0;
03/07/2022;11526,9;11551,1;11484,9;11527,1;322,22;103400;42,92;12285,7;13652,72;11572,74;-45,64;
04/07/2022;11651,5;11782,1;11358,2;11782,1;320,75;294743;48,17;12265,95;13634,1;11662,15;119,95;
05/07/2022;11771;11943,7;11698;11847,8;291,68;290277;49,46;12249,56;13616,33;11717,11;130,69;
06/07/2022;11833,5;12138,1;11830,9;12112,9;294,02;303336;54,38;12244,2;13601,37;11810,63;302,27;
07/07/2022;12054,3;12182,9;11922,6;12121,7;303,11;265024;54,54;12239,39;13586,65;11863,86;257,84;
10/07/2022;11990,9;12057;11825,2;11858,7;306,26;242340;49,06;12224,46;13569,45;11863,16;-4,46;
11/07/2022;11785,7;11999,7;11682,8;11751;298,46;274668;46,98;12205,9;13551,36;11848,25;-97,25;
12/07/2022;11791,8;11937,7;11450,6;11726,9;313,15;290068;46,5;12187,11;13533,21;11833,31;-106,41;
13/07/2022;11692,9;11805,6;11481,4;11766,9;307,13;368646;47,45;12170,63;13515,63;11824,32;-57,42;
14/07/2022;11760,5;11982,7;11711,6;11982,6;307,49;262304;52,37;12163,26;13500,38;11838,22;144,38;
17/07/2022;12088,8;12157,2;11829,3;11876,6;294,74;247012;49,9;12152,02;13484,22;11841,15;35,45;
18/07/2022;11902,3;12254,4;11861,4;12244,4;309,61;245198;57,41;12155,64;13471,88;11869,57;374,83;
19/07/2022;12292;12489,4;12205,1;12437,8;305,74;270042;60,74;12166,71;13461,59;11910,5;527,3;
20/07/2022;12381,6;12616,1;12346,1;12614,8;308,01;339958;63,55;12184,28;13453,17;11969,05;645,75;
21/07/2022;12519;12669,2;12317,4;12396,9;325,71;260072;58,04;12192,62;13442,66;11994,64;402,26;
24/07/2022;12394,3;12471,6;12241,8;12332;311,84;244600;56,47;12198,08;13431,61;12012,6;319,4;
25/07/2022;12281,3;12308,2;12049,8;12087,8;314,45;236510;50,89;12193,76;13418,24;12016,28;71,52;
26/07/2022;12249,2;12665,2;12238,4;12594,6;333,75;234364;59,78;12209,48;13410,04;12043,05;551,55;
27/07/2022;12540,3;12743,9;12424,7;12719;337,96;299564;61,61;12229,46;13403,16;12080,79;638,21;
28/07/2022;12901;12987,7;12723,3;12950,1;335,97;252152;64,82;12257,72;13398,66;12119,82;830,28;
31/07/2022;12907,5;13085,5;12831,3;12939,6;331,49;248546;64,56;12284,46;13394,09;12939,6;0;
01/08/2022;12880,7;13077,1;12794,6;12905,3;316,88;271224;63,65;12308,81;13389,22;12921,7;-16,4;
02/08/2022;12909,5;13288,3;12873;13245,3;323,39;249842;68,41;12345,53;13387,79;13026,75;218,55;
03/08/2022;13235;13332,4;13166;13311,5;315,91;301084;69,26;12383,41;13387,03;13106,82;204,68;
04/08/2022;13322,6;13340,6;13067,2;13211,1;312,01;254014;66,36;12415,87;13385,28;13126,82;84,28;
07/08/2022;13246;13399,6;13098,8;13161,1;305,43;250276;64,9;12445,1;13383,05;13132,27;28,83;
08/08/2022;13177,8;13199,8;12943,6;13008,6;303,42;244796;60,53;12467,19;13379,33;13115,63;-107,03;
09/08/2022;12980,5;13385,1;12960,7;13368,8;314,45;245590;66,3;12502,55;13379,22;13145,74;223,06;
10/08/2022;13418,9;13550,7;13267,3;13291,6;309,56;295678;64,14;12533,49;13378,35;13164;127,6;
11/08/2022;13338,9;13561,2;13314,4;13556,9;312,41;218002;68;12573,63;13380,13;13197,21;359,69;
14/08/2022;13520,4;13686,3;13475;13661,4;307,34;215972;69,4;12616,29;13382,93;13233,08;428,32;
15/08/2022;13629,5;13724,2;13503,7;13640,9;281,85;235086;68,77;12656,47;13385,49;13264,72;376,18;
16/08/2022;13617,5;13619,4;13386,9;13470,3;277,19;264318;63,55;12688,38;13386,34;13281,21;189,09;
17/08/2022;13442,9;13555,1;13391,3;13507,4;269,7;281366;64,19;12720,5;13387,54;13299,01;208,39;
18/08/2022;13408,4;13436,5;13211,8;13249,4;272,66;238232;56,77;12741,24;13386,17;13295,91;-46,51;
21/08/2022;13148;13170,9;12858,8;12892,9;280,38;245450;48,45;12747,19;13381,26;13271,55;-378,65;
22/08/2022;12836,1;13000,4;12832,4;12878,9;262,71;256750;48,15;12752,35;13376,26;13248,19;-369,29;
23/08/2022;12864;12996,8;12809,5;12912,9;264,21;239376;48,97;12758,65;13371,65;13230,57;-317,67;
24/08/2022;12958,6;13146,4;12945,6;13146,1;261,36;289506;54,32;12773,84;13369,4;13225,52;-79,42;
25/08/2022;13118,1;13206,9;12606,7;12606,7;282,74;268818;43,07;12767,29;13361,82;13193;-586,3;
28/08/2022;12481,6;12597,9;12429;12477,3;277,14;272226;40,88;12755,92;13353,01;13156,82;-679,52;
29/08/2022;12537,1;12647,1;12239,4;12348,3;275,94;277604;38,76;12739,93;13343,02;13117,19;-768,89;
30/08/2022;12438,5;12503,3;12267,1;12272,4;272,57;295198;37,53;12721,6;13332,36;13075,34;-802,94;
31/08/2022;12163,1;12288,1;12007,6;12280,8;273,35;349486;37,77;12704,31;13321,9;13031,33;-750,53;
01/09/2022;12302,7;12453,8;12033,8;12100,4;288,26;293252;34,74;12680,63;13309,75;12989,97;-889,57;
04/09/2022;12116,1;12160,6;12048,9;12131,1;280,49;134204;35,69;12659,08;13298,02;12972,86;-841,76;
05/09/2022;12179,5;12237,5;11924,4;12013,8;284,71;289084;33,68;12633,77;13285,24;12933,4;-919,6;
06/09/2022;12008,3;12298,8;11967;12258,6;296,71;273656;41,12;12619,06;13275,03;12908,09;-649,49;
07/09/2022;12268,4;12376,7;12111,2;12320,8;294,56;332120;42,87;12607,36;13265,53;12882,53;-561,73;
08/09/2022;12378;12610,3;12377,1;12589,9;287,34;232758;49,84;12606,68;13258,81;12873,87;-283,97;
11/09/2022;12633,9;12752,6;12607,1;12739,4;286,96;249148;53,25;12611,88;13253,64;12869,74;-130,34;
12/09/2022;12788;12868,4;12002;12026,8;335,46;273928;39,48;12588,94;13241,43;12842,21;-815,41;
13/09/2022;12069,2;12171,5;12000,4;12141,7;331,01;301404;42,08;12571,4;13230,49;12817,91;-676,21;
14/09/2022;12175,9;12178,9;11863,4;11930,2;310,67;319606;38,77;12546,26;13217,55;12786,41;-856,21;
15/09/2022;11815,8;11875,2;11706,6;11864,1;313,95;277902;37,77;12519,5;13204,08;12758,81;-894,71;
18/09/2022;11784;11961,6;11719,8;11956,3;302,1;261796;40,09;12497,42;13191,67;12736,8;-780,5;
19/09/2022;11984,1;12018,9;11759,3;11853,4;303,77;277310;38,37;12472,16;13178,35;12711,87;-858,47;
20/09/2022;11823,9;12068,1;11635,9;11636,4;314,61;268714;34,97;12439,39;13163,01;12683,23;-1046,83;
21/09/2022;11529,1;11725,4;11448,1;11500,4;304,41;387408;33;12402,56;13146,47;12639,51;-1139,11;
22/09/2022;11461;11471;11167,1;11318,2;320,24;311756;30,51;12360,04;13128,27;12601,34;-1283,14;
25/09/2022;11218,1;11475,1;11213,1;11250,7;316,59;325810;29,62;12316,54;13109,59;12561,76;-1311,06;
26/09/2022;11377;11505,8;11170,7;11273,9;316,83;308450;30,37;12275,65;13091,33;12527;-1253,1;
27/09/2022;11149,3;11550,2;11079,9;11495,1;331,46;339430;37,26;12245,04;13075,44;12497,23;-1002,13;
28/09/2022;11461,9;11493,9;11036,6;11166,6;343,53;400150;32,17;12202,75;13056,45;12453,47;-1286,87;
29/09/2022;11234,9;11297,2;10966,6;10977,4;355,52;328358;29,66;12154,69;13035,76;12414,68;-1437,28;
02/10/2022;10935,9;11300,2;10884,4;11226,6;323,34;298252;36,67;12118,3;13017,76;11096,01;130,59;
03/10/2022;11377,8;11609,9;11368,4;11580,8;338,49;294992;45,06;12097,22;13003,46;11251,19;329,61;
04/10/2022;11510,6;11650,1;11305,9;11562,6;340,54;290852;44,73;12076,25;12989,13;11325,89;236,71;
05/10/2022;11628,6;11660,8;11463,5;11481,7;338,66;362862;43,22;12052,94;12974,13;11361,78;119,92;
06/10/2022;11420,2;11485,4;10989,9;11049,7;356,79;289782;36,22;12013,6;12954,98;11313,29;-263,59;
09/10/2022;10974,1;11080,5;10821,1;10922,6;356,77;280102;34,45;11970,81;12934,76;11262,28;-339,68;
10/10/2022;10840,3;10985,3;10714,1;10791,2;345,27;312098;32,67;11924,55;12913,43;11202,45;-411,25;
11/10/2022;10889,6;10919,3;10751,8;10784,4;337,43;303736;32,58;11879,84;12892,24;11156,46;-372,06;
12/10/2022;10805;11094,8;10432,4;11026,2;360,94;357482;39,25;11846,36;12873,68;11141,53;-115,33;
13/10/2022;11097,4;11200,6;10680;10700,1;379,41;318436;34,32;11801,41;12852,05;11100,63;-400,53;
16/10/2022;10794,1;11092,1;10763,8;11061,6;383,47;271660;42,88;11772,4;12834,23;11097,77;-36,17;
17/10/2022;11250,6;11377,8;11031,7;11152,7;374,6;297646;44,83;11748,1;12817,5;11101,85;50,85;
