Time;Open;High;Low;Close;ATR;VolumeTick;RSI 14;EMA 50;EMA 200;VWAP Mensile;VixFix;Delta CloseVWAP
07/12/2010;11354,3;11389,09;11327,49;11372,48;131,34;0;59,8;11092,48;10642,68;NaN;NaN;#VALORE!
08/12/2010;11370,36;11413,35;11331,5;11370,06;123,48;0;59,63;11103,37;10649,92;NaN;NaN;#VALORE!
09/12/2010;11370,44;11413,69;11357,72;11410,32;121,27;0;61,57;11115,4;10657,49;NaN;NaN;#VALORE!
12/12/2010;11406,16;11480,03;11405,33;11428,56;115,78;0;62,45;11127,69;10665,16;NaN;NaN;#VALORE!
13/12/2010;11429,24;11514,08;11428,94;11476,54;108,46;0;64,73;11141,37;10673,23;NaN;NaN;#VALORE!
14/12/2010;11475,64;11519,04;11445,67;11457,47;102,3;0;63,09;11153,76;10681,04;NaN;NaN;#VALORE!
15/12/2010;11458;11514,84;11421,3;11499,25;100,41;0;65,17;11167,31;10689,18;NaN;NaN;#VALORE!
16/12/2010;11499,02;11503,18;11451;11491,91;92,51;0;64,49;11180,04;10697,17;NaN;NaN;#VALORE!
19/12/2010;11491,3;11517,07;11442,68;11478,13;89,28;0;63,14;11191,73;10704,94;NaN;NaN;#VALORE!
20/12/2010;11478,36;11549,12;11478,29;11533,16;75,06;0;66,18;11205,12;10713,18;NaN;NaN;#VALORE!
21/12/2010;11532,17;11566,99;11528,08;11559,49;69,41;0;67,56;11219,02;10721,6;NaN;NaN;#VALORE!
22/12/2010;11559,11;11580,84;11542,62;11573,49;67,13;0;68,3;11232,92;10730,08;NaN;NaN;#VALORE!
26/12/2010;11572,81;11573,19;11518,44;11555,03;68,08;0;66,16;11245,55;10738,28;NaN;NaN;#VALORE!
27/12/2010;11554,8;11591,13;11541,14;11575,54;64,73;0;67,38;11258,49;10746,62;NaN;NaN;#VALORE!
28/12/2010;11572,74;11625;11572,66;11585,38;64,07;0;67,98;11271,31;10754,96;NaN;NaN;#VALORE!
29/12/2010;11585,3;11594,38;11551,93;11569,71;61,26;0;65,9;11283,01;10763,07;NaN;NaN;#VALORE!
30/12/2010;11569,33;11597,41;11530,32;11577,51;62,05;0;66,45;11294,56;10771,17;NaN;NaN;#VALORE!
02/01/2011;11577,43;11711,47;11577,35;11670,75;66,3;0;72,22;11309,31;10780,12;NaN;NaN;#VALORE!
03/01/2011;11670,9;11698,22;11635,74;11691,18;64,65;0;73,3;11324,29;10789,19;NaN;NaN;#VALORE!
04/01/2011;11688,61;11742,68;11652,89;11722,89;65,82;0;74,93;11339,92;10798,48;NaN;NaN;#VALORE!
05/01/2011;11716,93;11736,74;11667,46;11697,31;64,09;0;71,15;11353,93;10807,42;NaN;NaN;#VALORE!
06/01/2011;11696,86;11726,94;11599,68;11674,76;69,45;0;67,9;11366,52;10816,05;NaN;NaN;#VALORE!
09/01/2011;11672,34;11677,33;11573,87;11637,45;71,53;0;62,79;11377,14;10824,23;NaN;NaN;#VALORE!
10/01/2011;11638,51;11704,12;11635,48;11671,88;71,36;0;65,38;11388,7;10832,66;NaN;NaN;#VALORE!
11/01/2011;11673,62;11782,23;11673,62;11755,44;76,47;0;70,71;11403,08;10841,84;NaN;NaN;#VALORE!
12/01/2011;11753,7;11757,25;11700,53;11731,9;77,79;0;67,55;11415,98;10850,7;NaN;NaN;#VALORE!
13/01/2011;11732,13;11794,15;11698,83;11787,38;80,66;0;70,85;11430,54;10860,02;NaN;NaN;#VALORE!
17/01/2011;11783,82;11858,78;11777,99;11837,93;82,86;0;73,5;11446,52;10869,75;NaN;NaN;#VALORE!
18/01/2011;11834,21;11861,24;11798,46;11825,29;83,61;0;71,75;11461,37;10879,26;NaN;NaN;#VALORE!
19/01/2011;11823,7;11845,16;11744,77;11822,8;87,75;0;71,38;11475,54;10888,65;NaN;NaN;#VALORE!
20/01/2011;11822,95;11905,48;11822,8;11871,84;88,86;0;74,15;11491,09;10898,43;NaN;NaN;#VALORE!
23/01/2011;11873,43;11982,94;11867,98;11980,52;87,49;0;78,99;11510,28;10909,2;NaN;NaN;#VALORE!
24/01/2011;11980,52;11985,97;11898,74;11977,19;89,26;0;78,5;11528,59;10919,82;NaN;NaN;#VALORE!
25/01/2011;11978,85;12020,52;11961,83;11985,44;87,04;0;78,85;11546,5;10930,43;NaN;NaN;#VALORE!
26/01/2011;11985,36;12019,53;11971,93;11989,83;85,49;0;79,04;11563,89;10940,97;NaN;NaN;#VALORE!
27/01/2011;11990,36;12012,42;11803,04;11823,7;91,36;0;57,57;11574,08;10949,75;NaN;NaN;#VALORE!
30/01/2011;11824,39;11891,93;11817,88;11891,93;89,26;0;62,12;11586,54;10959,13;NaN;NaN;#VALORE!
31/01/2011;11892,5;12050,75;11892,5;12040,16;95,7;0;69,72;11604,33;10969,88;NaN;NaN;#VALORE!
01/02/2011;12038,27;12057,91;12018,51;12041,97;90,63;0;69,8;11621,49;10980,55;NaN;NaN;#VALORE!
02/02/2011;12040,68;12080,54;11981,05;12062,26;93,68;0;70,73;11638,78;10991,31;NaN;NaN;#VALORE!
03/02/2011;12061,73;12092,42;12025,78;12092,15;91,64;0;72,09;11656,56;11002,27;NaN;NaN;#VALORE!
06/02/2011;12092,38;12188,76;12092,3;12161,63;92,77;0;75,01;11676,37;11013,8;NaN;NaN;#VALORE!
07/02/2011;12152,7;12238,79;12150,05;12233,15;94,62;0;77,6;11698,2;11025,93;NaN;NaN;#VALORE!
08/02/2011;12229,29;12254,23;12188,19;12239,89;92,17;0;77,83;11719,44;11038,01;NaN;NaN;#VALORE!
09/02/2011;12239,66;12239,66;12156,94;12229,29;92,19;0;76,48;11739,44;11049,87;NaN;NaN;#VALORE!
10/02/2011;12227,78;12285,94;12180,48;12273,26;91,51;0;78,17;11760,37;11062,04;NaN;NaN;#VALORE!
13/02/2011;12266,83;12276,21;12235,91;12268,19;88,16;0;77,48;11780,29;11074,04;NaN;NaN;#VALORE!
14/02/2011;12266,75;12267,66;12193,27;12226,64;89,31;0;71,87;11797,79;11085,51;NaN;NaN;#VALORE!
15/02/2011;12219,79;12303,16;12219,79;12288,17;91,87;0;74,78;11817,02;11097,48;NaN;NaN;#VALORE!
16/02/2011;12287,72;12331,31;12253,24;12318,14;82,49;0;76,08;11836,67;11109,62;NaN;NaN;#VALORE!
17/02/2011;12318,67;12391,29;12303,23;12391,25;83,49;0;78,93;11858,42;11122,38;NaN;NaN;#VALORE!
21/02/2011;12389,74;12389,82;12176,31;12212,79;87,5;0;60,1;11872,32;11133,23;NaN;NaN;#VALORE!
22/02/2011;12211,81;12221,12;12063,43;12105,78;95,95;0;52,08;11881,47;11142,9;NaN;NaN;#VALORE!
23/02/2011;12104,56;12129,62;11983,17;12068,5;99,3;0;49,59;11888,81;11152,11;NaN;NaN;#VALORE!
24/02/2011;12060,93;12151,03;12060,93;12130,45;100,98;0;53,56;11898,28;11161,85;NaN;NaN;#VALORE!
27/02/2011;12130,45;12235,04;12130,15;12226,34;101,57;0;58,94;11911,15;11172,44;NaN;NaN;#VALORE!
28/02/2011;12226,49;12261,38;12054,99;12058,02;109,97;0;48,35;11916,91;11181,25;NaN;NaN;#VALORE!
01/03/2011;12057,34;12115,12;12018,63;12066,8;112,15;0;48,86;11922,79;11190,06;NaN;NaN;#VALORE!
02/03/2011;12068,01;12283,1;12068,01;12258,2;121,67;0;58,58;11935,94;11200,69;NaN;NaN;#VALORE!
03/03/2011;12258,88;12271,37;12079,51;12169,88;127,85;0;53,53;11945,11;11210,33;NaN;NaN;#VALORE!
06/03/2011;12171,09;12243,44;12041,6;12090,03;139,38;0;49,38;11950,8;11219,09;NaN;NaN;#VALORE!
07/03/2011;12085,87;12251,2;12072,21;12214,38;146,82;0;55,2;11961,13;11228,99;NaN;NaN;#VALORE!
08/03/2011;12211,16;12257,82;12156,6;12213,09;148,09;0;55,13;11971,01;11238,78;NaN;NaN;#VALORE!
09/03/2011;12211,43;12211,43;11974,39;11984,61;159,57;0;44,29;11971,55;11246,2;NaN;NaN;#VALORE!
10/03/2011;11976,96;12087,01;11936,32;12044,4;164,04;0;47,21;11974,4;11254,15;NaN;NaN;#VALORE!
13/03/2011;12042,13;12042,13;11897,31;11993,16;159,19;0;45,03;11975,14;11261,5;NaN;NaN;#VALORE!
14/03/2011;11988,69;11988,69;11696,25;11855,42;169,14;0;39,72;11970,44;11267,41;NaN;NaN;#VALORE!
15/03/2011;11854,2;11856,7;11555,48;11613,3;180,19;0;32,46;11956,44;11270,85;NaN;NaN;#VALORE!
16/03/2011;11614,89;11800,54;11614,82;11774,59;187,13;0;40,29;11949,31;11275,86;NaN;NaN;#VALORE!
17/03/2011;11777,23;11927,09;11777,23;11858,52;190,53;0;43,93;11945,75;11281,66;NaN;NaN;#VALORE!
20/03/2011;11860,11;12078,3;11860,11;12036,53;191,49;0;50,78;11949,31;11289,17;NaN;NaN;#VALORE!
21/03/2011;12036,37;12050,98;12002,85;12018,63;188,03;0;50,12;11952,03;11296,43;NaN;NaN;#VALORE!
22/03/2011;12018,4;12116,14;11972,61;12086,02;182,84;0;52,63;11957,28;11304,29;NaN;NaN;#VALORE!
23/03/2011;12087,54;12191,18;12087,54;12170,56;176,64;0;55,64;11965,64;11312,91;NaN;NaN;#VALORE!
24/03/2011;12170,71;12259,79;12170,71;12220,59;168,6;0;57,37;11975,64;11321,94;NaN;NaN;#VALORE!
27/03/2011;12221,19;12272,92;12197,88;12197,88;161,17;0;56,3;11984,36;11330,65;NaN;NaN;#VALORE!
28/03/2011;12194,48;12285,41;12173,51;12279,01;161,94;0;59,23;11995,91;11340,09;NaN;NaN;#VALORE!
29/03/2011;12280,07;12383,46;12280,07;12350,61;152,35;0;61,67;12009,82;11350,15;NaN;NaN;#VALORE!
30/03/2011;12350,76;12381,68;12319,01;12319,73;146,06;0;60;12021,98;11359,79;NaN;NaN;#VALORE!
31/03/2011;12321,02;12419,71;12321,02;12376,72;142,7;0;62,04;12035,89;11369,91;NaN;NaN;#VALORE!
03/04/2011;12374,6;12407,41;12369,15;12400,03;124,22;0;62,88;12050,17;11380,16;NaN;NaN;#VALORE!
04/04/2011;12402,08;12438,14;12353,34;12393,9;108,76;0;62,49;12063,65;11390,25;NaN;NaN;#VALORE!
05/04/2011;12386,66;12450,93;12386,66;12426,75;99,98;0;63,79;12077,89;11400,56;NaN;NaN;#VALORE!
06/04/2011;12426,45;12440,56;12328,36;12409,49;97,1;0;62,56;12090,89;11410,6;NaN;NaN;#VALORE!
07/04/2011;12409,87;12450,36;12320,72;12380,05;90,66;0;60,44;12102,23;11420,25;NaN;NaN;#VALORE!
10/04/2011;12380,43;12444;12352,88;12381,11;93,73;0;60,49;12113,17;11429,81;NaN;NaN;#VALORE!
11/04/2011;12381,19;12381,19;12233;12263,58;94,07;0;52,27;12119,06;11438,1;NaN;NaN;#VALORE!
12/04/2011;12263,65;12335,1;12224,45;12270,99;94,46;0;52,71;12125,02;11446,39;NaN;NaN;#VALORE!
13/04/2011;12270,24;12305,58;12163,86;12285,15;98,21;0;53,58;12131,3;11454,74;NaN;NaN;#VALORE!
14/04/2011;12285,45;12369,27;12272,58;12341,83;99,75;0;57;12139,56;11463,56;NaN;NaN;#VALORE!
17/04/2011;12339,71;12339,79;12093,89;12201,59;109,47;0;47,65;12141,99;11470,91;NaN;NaN;#VALORE!
18/04/2011;12201,44;12275,34;12200,3;12266,75;107,37;0;51,62;12146,88;11478,83;NaN;NaN;#VALORE!
19/04/2011;12266,75;12475,53;12263,58;12453,54;118,03;0;60,8;12158,91;11488,53;NaN;NaN;#VALORE!
20/04/2011;12453,62;12506,06;12447,56;12505,99;115,07;0;62,93;12172,52;11498,65;NaN;NaN;#VALORE!
24/04/2011;12505,99;12506,22;12446,05;12479,88;116,63;0;61,15;12184,57;11508,41;NaN;NaN;#VALORE!
25/04/2011;12480,86;12613,16;12478,14;12595,37;120,22;0;65,76;12200,68;11519,23;NaN;NaN;#VALORE!
26/04/2011;12592,23;12708,37;12588,33;12690,96;124,21;0;69,04;12219,91;11530,89;NaN;NaN;#VALORE!
27/04/2011;12689,9;12776,14;12674,54;12763,31;123,45;0;71,28;12241,22;11543,15;NaN;NaN;#VALORE!
28/04/2011;12763,46;12832,83;12751,13;12810,54;120,02;0;72,67;12263,55;11555,76;NaN;NaN;#VALORE!
01/05/2011;12810,16;12876;12784,62;12807,36;120,04;0;72,42;12284,87;11568,22;NaN;NaN;#VALORE!
02/05/2011;12806,38;12840,66;12749,99;12807,51;115,93;0;72,42;12305,37;11580,55;NaN;NaN;#VALORE!
03/05/2011;12806,29;12806,68;12673,02;12723,58;117,64;0;65,42;12321,77;11591,92;NaN;NaN;#VALORE!
04/05/2011;12723,65;12724,56;12521,28;12584,17;122,03;0;55,77;12332,06;11601,79;NaN;NaN;#VALORE!
05/05/2011;12580,76;12759,23;12579,93;12638,74;127,93;0;58,36;12344,08;11612,11;NaN;NaN;#VALORE!
08/05/2011;12637,83;12722,07;12620,2;12684,68;117,5;0;60,46;12357,44;11622,78;NaN;NaN;#VALORE!
09/05/2011;12685,13;12781,06;12681,65;12760,36;119,24;0;63,7;12373,24;11634,1;NaN;NaN;#VALORE!
10/05/2011;12745,87;12748,21;12577,21;12630,03;117,18;0;55,29;12383,31;11644,01;NaN;NaN;#VALORE!
11/05/2011;12629,96;12718,58;12537,17;12695,92;125,96;0;58,29;12395,57;11654,48;NaN;NaN;#VALORE!
12/05/2011;12695,65;12714,5;12543,19;12595,75;133,9;0;52,52;12403,42;11663,84;NaN;NaN;#VALORE!
15/05/2011;12594,77;12642,9;12530,81;12548,37;132,26;0;50;12409,11;11672,65;NaN;NaN;#VALORE!
16/05/2011;12541,33;12541,33;12378,84;12479,58;135,8;0;46,51;12411,87;11680,68;NaN;NaN;#VALORE!
17/05/2011;12471,78;12571,15;12443,1;12560,18;137,69;0;50,84;12417,69;11689,43;NaN;NaN;#VALORE!
18/05/2011;12561,46;12633,59;12533,46;12605,32;139;0;53,13;12425,04;11698,54;NaN;NaN;#VALORE!
19/05/2011;12604,72;12604,83;12485,86;12512,04;141,01;0;48,14;12428,46;11706,63;NaN;NaN;#VALORE!
22/05/2011;12511,36;12511,36;12331,77;12381,26;147,41;0;42,17;12426,6;11713,35;NaN;NaN;#VALORE!
23/05/2011;12381,57;12422,55;12350,04;12356,21;142,98;0;41,11;12423,84;11719,74;NaN;NaN;#VALORE!
24/05/2011;12355,45;12440,03;12309,52;12394,66;137,79;0;43,45;12422,7;11726,46;NaN;NaN;#VALORE!
25/05/2011;12391,63;12441,58;12317,92;12402,76;133,81;0;43,95;12421,92;11733,19;NaN;NaN;#VALORE!
26/05/2011;12398,06;12483,81;12397,69;12441,58;132,69;0;46,42;12422,69;11740,24;NaN;NaN;#VALORE!
30/05/2011;12443,4;12574,29;12443,4;12569,79;135,07;0;53,66;12428,46;11748,49;NaN;NaN;#VALORE!
31/05/2011;12569,41;12569,49;12282,42;12290,14;142,51;0;40,72;12423,03;11753,88;NaN;NaN;#VALORE!
01/06/2011;12289,61;12306,71;12190,54;12248,55;137,85;0;39,21;12416,19;11758,8;NaN;NaN;#VALORE!
02/06/2011;12247,8;12247,87;12104,03;12151,26;135,94;0;35,85;12405,8;11762,71;NaN;NaN;#VALORE!
05/06/2011;12151,19;12151,49;12070,66;12089,96;133,7;0;33,88;12393,42;11765,96;NaN;NaN;#VALORE!
06/06/2011;12090,18;12178,89;12066,61;12070,81;129,61;0;33,27;12380,76;11769;NaN;NaN;#VALORE!
07/06/2011;12066,27;12098,36;12024,26;12048,94;125,76;0;32,54;12367,75;11771,78;NaN;NaN;#VALORE!
08/06/2011;12049,47;12183,12;12049,09;12124,36;128,19;0;37,6;12358,21;11775,29;NaN;NaN;#VALORE!
09/06/2011;12124,17;12124,85;11937,42;11951,91;133,05;0;31,74;12342,27;11777,05;NaN;NaN;#VALORE!
12/06/2011;11945,33;12011,66;11917,78;11952,97;126,88;0;31,81;12327,01;11778,8;NaN;NaN;#VALORE!
13/06/2011;11951,38;12120,8;11951,38;12076,11;133,8;0;39,6;12317,17;11781,76;NaN;NaN;#VALORE!
14/06/2011;12075,12;12075,2;11862,53;11897,27;139,73;0;33,6;12300,7;11782,91;NaN;NaN;#VALORE!
15/06/2011;11896,13;11990,02;11875,77;11961,52;139,06;0;37,28;12287,4;11784,68;NaN;NaN;#VALORE!
16/06/2011;11962,66;12072,89;11962,51;12004,36;140,86;0;39,67;12276,3;11786,87;NaN;NaN;#VALORE!
19/06/2011;12004,28;12099,87;11971,29;12080,38;140,57;0;43,78;12268,62;11789,79;NaN;NaN;#VALORE!
20/06/2011;12081,33;12217,33;12081,18;12190,01;129,82;0;49,16;12265,53;11793,77;NaN;NaN;#VALORE!
21/06/2011;12189,71;12207,99;12105,85;12109,67;128,82;0;45,71;12259,42;11796,92;NaN;NaN;#VALORE!
22/06/2011;12108,35;12108,73;11874,94;12050;135,27;0;43,28;12251,21;11799,43;NaN;NaN;#VALORE!
23/06/2011;12049,24;12057,19;11925,42;11934,58;138,9;0;38,97;12238,79;11800,78;NaN;NaN;#VALORE!
26/06/2011;11934,66;12098,81;11934,05;12043,56;142,65;0;44,58;12231,14;11803,19;NaN;NaN;#VALORE!
27/06/2011;12042,28;12190,43;12042,28;12188,69;147,94;0;51,05;12229,47;11807,03;NaN;NaN;#VALORE!
28/06/2011;12187,63;12284,39;12175,86;12261,42;146,11;0;53,94;12230,72;11811,55;NaN;NaN;#VALORE!
29/06/2011;12262,25;12427,09;12262,1;12414,34;144,56;0;59,39;12237,93;11817,55;NaN;NaN;#VALORE!
30/06/2011;12412,07;12596,13;12404,08;12582,77;151,57;0;64,38;12251,45;11825,16;NaN;NaN;#VALORE!
04/07/2011;12583;12601,8;12540,58;12569,87;143,84;0;63,74;12263,94;11832,57;NaN;NaN;#VALORE!
05/07/2011;12562,47;12643,24;12539,21;12626,02;136,01;0;65,37;12278,14;11840,47;NaN;NaN;#VALORE!
06/07/2011;12627,23;12753,89;12627,23;12719,49;136,99;0;67,95;12295,44;11849,22;NaN;NaN;#VALORE!
07/07/2011;12717,9;12717,9;12567,41;12657,2;139,89;0;64,5;12309,63;11857,26;NaN;NaN;#VALORE!
10/07/2011;12655,62;12655,84;12470,3;12505,76;144,06;0;56,93;12317,32;11863,71;NaN;NaN;#VALORE!
11/07/2011;12505,54;12570,58;12446,88;12446,88;143,11;0;54,26;12322,4;11869,51;NaN;NaN;#VALORE!
12/07/2011;12447,33;12611,04;12447,33;12491,61;147,54;0;55,95;12329,04;11875,7;NaN;NaN;#VALORE!
13/07/2011;12491,53;12581,98;12414,41;12437,12;142,75;0;53,36;12333,28;11881,29;NaN;NaN;#VALORE!
14/07/2011;12437,12;12504,82;12406,09;12479,73;140,39;0;55,11;12339,02;11887,24;NaN;NaN;#VALORE!
17/07/2011;12475,11;12475,26;12296,23;12385,16;141,73;0;50,58;12340,83;11892,2;NaN;NaN;#VALORE!
18/07/2011;12386,03;12607,56;12385,96;12587,42;147,03;0;58,44;12350,5;11899,11;NaN;NaN;#VALORE!
19/07/2011;12583,68;12603,51;12546,56;12571,91;143,35;0;57,69;12359,18;11905,81;NaN;NaN;#VALORE!
20/07/2011;12567,07;12751,43;12566,61;12724,41;144,71;0;62,8;12373,5;11913,95;NaN;NaN;#VALORE!
21/07/2011;12724,71;12740,87;12644,19;12681,16;137,9;0;60,56;12385,57;11921,59;NaN;NaN;#VALORE!
24/07/2011;12679,72;12679,95;12536,19;12592,8;143,88;0;56,17;12393,7;11928,27;NaN;NaN;#VALORE!
25/07/2011;12592,12;12593,4;12489,04;12501,3;143,91;0;51,96;12397,92;11933,97;NaN;NaN;#VALORE!
26/07/2011;12498,42;12498,65;12289,69;12302,55;149,89;0;44,22;12394,18;11937,64;NaN;NaN;#VALORE!
27/07/2011;12301,72;12384,9;12226,83;12240,11;150,32;0;42,09;12388,13;11940,65;NaN;NaN;#VALORE!
28/07/2011;12239,36;12243,07;12083,45;12143,24;148,37;0;38,97;12378,53;11942,66;NaN;NaN;#VALORE!
31/07/2011;12144,22;12282,42;11998,08;12132,49;159,84;0;38,63;12368,88;11944,55;NaN;NaN;#VALORE!
01/08/2011;12129,77;12130,3;11865,56;11866,62;167,18;0;31,3;12349,19;11943,77;NaN;NaN;#VALORE!
02/08/2011;11863,74;11904,91;11700,34;11896,44;169,82;0;32,84;12331,43;11943,3;NaN;NaN;#VALORE!
03/08/2011;11893,86;11893,94;11372,14;11383,68;200,22;0;23,2;12294,26;11937,73;NaN;NaN;#VALORE!
04/08/2011;11383,98;11555,41;11139;11444,61;216,86;0;25,98;12260,94;11932,83;NaN;NaN;#VALORE!
07/08/2011;11433,93;11434,09;10809,85;10809,85;246,31;0;18,48;12204,04;11921,65;NaN;NaN;#VALORE!
08/08/2011;10810,91;11244,01;10604,07;11239,77;287,96;0;32,66;12166,22;11914,87;NaN;NaN;#VALORE!
09/08/2011;11228;11228;10686,49;10719,94;314,27;0;26,63;12109,51;11902,98;NaN;NaN;#VALORE!
10/08/2011;10729,85;11278,9;10729,85;11143,31;347,29;0;36,86;12071,62;11895,42;NaN;NaN;#VALORE!
11/08/2011;11143,46;11346,67;11142,18;11269,02;351,55;0;39,55;12040,14;11889,19;NaN;NaN;#VALORE!
14/08/2011;11269,85;11484,6;11269,85;11482,9;359,49;0;43,93;12018,29;11885,15;NaN;NaN;#VALORE!
15/08/2011;11480,48;11488,01;11292,63;11405,93;358,33;0;42,73;11994,28;11880,38;NaN;NaN;#VALORE!
16/08/2011;11392,01;11529,67;11322,3;11410,21;361,85;0;42,83;11971,37;11875,7;NaN;NaN;#VALORE!
17/08/2011;11406,27;11406,5;10881,6;10990,58;388,21;0;36,52;11932,91;11866,89;NaN;NaN;#VALORE!
18/08/2011;10989,75;11086,4;10801,41;10817,65;388,26;0;34,29;11889,17;11856,45;NaN;NaN;#VALORE!
21/08/2011;10820,37;11020,55;10820,37;10854,65;383,68;0;35,2;11848,6;11846,48;NaN;NaN;#VALORE!
22/08/2011;10854,58;11176,84;10854,43;11176,76;392,1;0;42,69;11822,26;11839,82;NaN;NaN;#VALORE!
23/08/2011;11175,78;11331,57;11113,04;11320,71;370,26;0;45,7;11802,59;11834,65;NaN;NaN;#VALORE!
24/08/2011;11321,02;11406,39;11106,76;11149,82;361,92;0;42,82;11776,99;11827,84;NaN;NaN;#VALORE!
25/08/2011;11145,2;11326,43;10929,2;11284,54;344,95;0;45,73;11757,68;11822,43;NaN;NaN;#VALORE!
28/08/2011;11286,65;11541,78;11286,58;11539,25;317,61;0;50,82;11749,11;11819,62;NaN;NaN;#VALORE!
29/08/2011;11532,13;11630,07;11429,39;11559,95;292,43;0;51,22;11741,69;11817,03;NaN;NaN;#VALORE!
30/08/2011;11560,48;11712,6;11528,08;11613,53;265,68;0;52,3;11736,67;11815,01;NaN;NaN;#VALORE!
31/08/2011;11613,3;11716,84;11488,46;11493,57;267,39;0;49,64;11727,13;11811,81;NaN;NaN;#VALORE!
01/09/2011;11492,06;11492,14;11211,35;11240,26;272,15;0;44,5;11708,04;11806,12;NaN;NaN;#VALORE!
05/09/2011;11237,31;11237,46;10932,53;11139,3;280,17;0;42,61;11685,74;11799,49;NaN;NaN;#VALORE!
06/09/2011;11137,63;11414,86;11137,63;11414,86;285,16;0;48,99;11675,12;11795,66;NaN;NaN;#VALORE!
07/09/2011;11414,86;11477,3;11283,74;11295,81;261,23;0;46,58;11660,24;11790,69;NaN;NaN;#VALORE!
08/09/2011;11294,6;11294,83;10935,64;10992,13;266,6;0;41,04;11634,04;11782,74;NaN;NaN;#VALORE!
11/09/2011;10990,01;11062,03;10824,76;11061,12;269,06;0;42,71;11611,57;11775,56;NaN;NaN;#VALORE!
12/09/2011;11054,99;11140,85;10987,18;11105,85;257;0;43,82;11591,74;11768,9;NaN;NaN;#VALORE!
13/09/2011;11106,83;11386,78;10993,84;11246,73;269,46;0;47,28;11578,21;11763,7;NaN;NaN;#VALORE!
14/09/2011;11247,72;11433,4;11247,49;11433,18;261,39;0;51,54;11572,52;11760,41;NaN;NaN;#VALORE!
15/09/2011;11433,71;11532,47;11407,41;11509,09;241,95;0;53,2;11570,04;11757,91;NaN;NaN;#VALORE!
18/09/2011;11506,67;11506,82;11255,25;11401,01;241,71;0;50,55;11563,41;11754,36;NaN;NaN;#VALORE!
19/09/2011;11401,47;11550,22;11373,92;11408,66;239,97;0;50,73;11557,34;11750,92;NaN;NaN;#VALORE!
20/09/2011;11408,58;11447,86;11117,28;11124,84;250,4;0;44,07;11540,38;11744,69;NaN;NaN;#VALORE!
21/09/2011;11121,89;11122,12;10597,14;10733,83;271,78;0;36,88;11508,75;11734,63;NaN;NaN;#VALORE!
22/09/2011;10732,77;10808,49;10638,73;10771,48;263,75;0;37,93;11479,84;11725,05;NaN;NaN;#VALORE!
25/09/2011;10771,78;11057,49;10771,78;11043,86;262,2;0;45,05;11462,74;11718,27;NaN;NaN;#VALORE!
26/09/2011;11045,23;11369,3;11045,23;11190,69;265,64;0;48,48;11452,07;11713,02;NaN;NaN;#VALORE!
27/09/2011;11189,1;11317,08;10996,98;11010,9;274,68;0;44,79;11434,77;11706,03;NaN;NaN;#VALORE!
28/09/2011;11012,79;11271,14;10965,45;11153,98;270,79;0;48,17;11423,76;11700,54;NaN;NaN;#VALORE!
29/09/2011;11152,32;11152,39;10909,52;10913,38;271,3;0;43,37;11403,74;11692,71;NaN;NaN;#VALORE!
02/10/2011;10912,1;10979,19;10653,34;10655,3;283,6;0;38,88;11374,39;11682,39;NaN;NaN;#VALORE!
03/10/2011;10651,44;10825,44;10404,49;10808,71;285,6;0;42,68;11352,21;11673,69;NaN;NaN;#VALORE!
04/10/2011;10800,47;10950,89;10738,1;10939,95;287,47;0;45,78;11336,04;11666,39;NaN;NaN;#VALORE!
05/10/2011;10939,87;11132,6;10858,67;11123,33;298,1;0;49,86;11327,7;11660,99;NaN;NaN;#VALORE!
06/10/2011;11123,41;11232,05;11051,13;11103,12;292,89;0;49,42;11318,89;11655,44;NaN;NaN;#VALORE!
09/10/2011;11104,56;11433,33;11104,56;11433,18;303,88;0;56,23;11323,38;11653,23;NaN;NaN;#VALORE!
10/10/2011;11432,8;11447,86;11365,67;11416,3;286,14;0;55,82;11327,02;11650,87;NaN;NaN;#VALORE!
11/10/2011;11417,36;11625,3;11417,28;11518,85;263,38;0;57,85;11334,54;11649,56;NaN;NaN;#VALORE!
12/10/2011;11518,09;11518,09;11377,82;11478,13;261,33;0;56,73;11340,17;11647,85;NaN;NaN;#VALORE!
13/10/2011;11478,97;11646,83;11478,66;11644,49;252,95;0;60,11;11352,11;11647,82;NaN;NaN;#VALORE!
16/10/2011;11643,35;11643,35;11378,35;11397;248,71;0;53,42;11353,87;11645,32;NaN;NaN;#VALORE!
17/10/2011;11396,17;11652,74;11296,12;11577,05;251,32;0;57,16;11362,62;11644,64;NaN;NaN;#VALORE!
18/10/2011;11577,54;11633,7;11469,17;11504,62;241,24;0;55,24;11368,19;11643,25;NaN;NaN;#VALORE!
19/10/2011;11502,13;11581,25;11391,14;11541,78;237,36;0;56,05;11375;11642,24;NaN;NaN;#VALORE!
20/10/2011;11543,22;11812,46;11542,84;11808,79;233,41;0;61,48;11392,01;11643,9;NaN;NaN;#VALORE!
23/10/2011;11807,96;11940,75;11805,77;11913,62;212,99;0;63,4;11412,46;11646,58;NaN;NaN;#VALORE!
24/10/2011;11912,63;11912,86;11682,52;11706,62;214,3;0;57,34;11424;11647,18;NaN;NaN;#VALORE!
25/10/2011;11707,76;11891,21;11694,36;11869,04;208,79;0;60,53;11441,45;11649,38;NaN;NaN;#VALORE!
26/10/2011;11872,07;12284,31;11872,07;12208,55;225,53;0;66,21;11471,53;11654,95;NaN;NaN;#VALORE!
