Time;Open;High;Low;Close;ATR;VolumeTick;RSI 14;EMA 50;EMA 200;VWAP Mensile;Delta CloseVWAP
02/02/2021;3843,2;3851;3815,8;3842;60,74;39370;56,75;3728,9;3446,96;3813,4;28,6
03/02/2021;3831,8;3865,2;3826,1;3863,7;59,08;29176;58,79;3734,18;3451,11;3821,66;42,04
04/02/2021;3881,8;3894,9;3875,6;3885,1;59,88;24490;60,76;3740,1;3455,43;3829,34;55,76
07/02/2021;3902,5;3909,9;3892;3903,6;59,57;21660;62,43;3746,51;3459,89;3836,52;67,08
08/02/2021;3912,4;3918,3;3901,5;3917,5;56,75;19358;63,68;3753,22;3464,44;3842,97;74,53
09/02/2021;3924,4;3934,7;3884,8;3917,8;58,8;41362;63,71;3759,67;3468,95;3853,84;63,96
10/02/2021;3914,2;3925,3;3890,1;3906,9;58,52;37808;61,84;3765,45;3473,31;3860,06;46,84
11/02/2021;3909,1;3925;3895,2;3920;56,09;25132;63,24;3771,51;3477,76;3864,39;55,61
14/02/2021;3950,5;3957,1;3948,5;3955,8;55,91;6795;66,82;3778,73;3482,51;3866,15;89,65
15/02/2021;3959,5;3960,2;3923,8;3936,5;50,54;34498;63,24;3784,92;3487,03;3872,39;64,11
16/02/2021;3935,3;3936,6;3900,9;3926,1;44,76;49922;61,34;3790,46;3491,4;3878,5;47,6
17/02/2021;3921,9;3928,7;3884,5;3917,5;38,97;46950;59,74;3795,44;3495,64;3882,27;35,23
18/02/2021;3911,5;3934,5;3903,8;3911,1;36,4;39942;58,51;3799,98;3499,77;3884,46;26,64
21/02/2021;3897,4;3902,8;3864,7;3895,6;35,18;51166;55,54;3803,73;3503,71;3885,45;10,15
